timestamp_s,x,y,z
1403638163.192268848,-1.607988,7.168922,2.946954
1403638163.243268728,-1.587912,7.210605,2.969391
1403638163.342268705,-1.544608,7.291906,3.005247
1403638163.393268824,-1.529173,7.370366,3.024610
1403638163.443268776,-1.505266,7.410272,3.031658
1403638163.544268847,-1.454713,7.490842,3.037695
1403638163.642268896,-1.410076,7.611579,3.047123
1403638163.746268749,-1.352099,7.693545,3.047061
1403638163.795268774,-1.324423,7.737001,3.050348
1403638163.845268726,-1.294795,7.774335,3.054090
1403638163.894268751,-1.265136,7.814061,3.060575
1403638163.942268848,-1.236507,7.851004,3.069042
1403638163.994268894,-1.205593,7.888706,3.079877
1403638164.045268774,-1.173979,7.923946,3.092385
1403638164.095268726,-1.146575,7.993675,3.113916
1403638164.146268845,-1.115168,8.030763,3.130686
1403638164.245268822,-1.049855,8.097795,3.167967
1403638164.293268919,-1.016454,8.129699,3.188516
1403638164.342268705,-0.982755,8.162159,3.210565
1403638164.394268751,-0.949480,8.222582,3.240258
1403638164.444268703,-0.913177,8.253748,3.262947
1403638164.495268822,-0.875310,8.287035,3.285077
1403638164.595268726,-0.797659,8.349207,3.323605
1403638164.644268751,-0.761097,8.410161,3.347120
1403638164.695268869,-0.718522,8.441203,3.363145
1403638164.797268867,-0.629209,8.501644,3.391351
1403638164.842268705,-0.587328,8.530806,3.402960
1403638164.898268938,-0.538696,8.586552,3.420531
1403638164.942268848,-0.494817,8.615787,3.430108
1403638165.042268753,-0.397316,8.670482,3.446597
1403638165.097268820,-0.343849,8.697840,3.453696
1403638165.142268896,-0.297859,8.723839,3.459641
1403638165.197268724,-0.242415,8.750002,3.464919
1403638165.294268847,-0.139927,8.820235,3.477092
1403638165.342268705,-0.089003,8.841093,3.478429
1403638165.394268751,-0.033691,8.864699,3.479976
1403638165.444268703,0.019370,8.885413,3.479170
1403638165.496268749,0.073664,8.904989,3.477396
1403638165.543268919,0.126235,8.925390,3.475125
1403638165.644268751,0.238892,8.978613,3.469508
1403638165.743268728,0.353493,9.010726,3.455227
1403638165.794268847,0.413310,9.025554,3.445929
1403638165.845268726,0.472080,9.041151,3.436190
1403638165.895268917,0.532493,9.067274,3.427632
1403638165.948268890,0.596011,9.079462,3.414291
1403638166.043268919,0.710733,9.101919,3.389928
1403638166.095268726,0.773493,9.110754,3.376968
1403638166.144268751,0.834171,9.127623,3.368574
1403638166.195268869,0.896096,9.132820,3.359563
1403638166.243268728,0.954317,9.137386,3.353495
1403638166.295268774,1.017290,9.141695,3.349339
1403638166.394268751,1.135364,9.148252,3.349770
1403638166.445268869,1.195247,9.149642,3.356020
1403638166.496268749,1.254358,9.148752,3.367028
1403638166.645268917,1.429920,9.199198,3.437740
1403638166.793268919,1.587619,9.189441,3.507451
1403638166.894268751,1.688604,9.176767,3.544499
1403638166.943268776,1.737092,9.177635,3.560695
1403638166.994268894,1.788309,9.179011,3.575731
1403638167.045268774,1.842652,9.196937,3.592084
1403638167.094268799,1.892246,9.200223,3.602303
1403638167.145268917,1.942537,9.203561,3.610535
1403638167.195268869,1.991830,9.208207,3.617461
1403638167.244268894,2.041252,9.214905,3.623409
1403638167.294268847,2.089501,9.221692,3.629089
1403638167.343268871,2.142829,9.250892,3.640992
1403638167.393268824,2.194165,9.262957,3.650621
1403638167.442268848,2.242847,9.276175,3.661543
1403638167.543268919,2.342603,9.308391,3.689512
1403638167.594268799,2.392241,9.326898,3.705659
1403638167.644268751,2.440418,9.345673,3.721390
1403638167.743268728,2.542367,9.418542,3.756451
1403638167.792268753,2.589860,9.440135,3.767769
1403638167.843268871,2.637673,9.464945,3.777916
1403638167.893268824,2.685894,9.487925,3.785643
1403638167.943268776,2.741848,9.544419,3.799491
1403638168.343268871,3.163218,9.796209,3.827992
1403638168.394268751,3.222018,9.828461,3.834071
1403638168.442268848,3.294413,9.904880,3.852570
1403638168.493268728,3.353878,9.931567,3.861126
1403638168.546268940,3.416074,9.959708,3.872330
1403638168.597268820,3.477942,9.988344,3.885442
1403638168.642268896,3.534651,10.015291,3.898587
1403638168.693268776,3.597777,10.041716,3.912584
1403638168.794268847,3.738120,10.146783,3.948559
1403638168.842268705,3.797740,10.174911,3.957892
1403638168.893268824,3.875434,10.246670,3.975246
1403638168.942268848,3.935685,10.277279,3.980651
1403638168.994268894,3.995855,10.303959,3.983402
1403638169.342268705,4.404029,10.597781,3.979454
1403638169.394268751,4.476128,10.682354,3.982082
1403638169.445268869,4.528356,10.721411,3.972425
1403638169.496268749,4.581173,10.762495,3.961900
1403638169.545268774,4.653730,10.849447,3.961106
1403638169.594268799,4.703813,10.887344,3.948936
1403638169.646268845,4.757075,10.924284,3.934237
1403638169.742268801,4.860881,10.996796,3.909223
1403638169.795268774,4.916239,11.031565,3.898034
1403638169.894268751,5.049951,11.144787,3.892351
1403638169.943268776,5.107237,11.175739,3.887437
1403638169.995268822,5.167322,11.203901,3.883557
1403638170.047268867,5.247088,11.275287,3.891344
1403638170.097268820,5.307352,11.303157,3.892106
1403638170.143268824,5.362863,11.330463,3.894724
1403638170.194268703,5.420757,11.352976,3.897988
1403638170.243268728,5.478647,11.379345,3.903639
1403638170.295268774,5.555838,11.439707,3.917573
1403638170.347268820,5.612095,11.458826,3.922349
1403638170.397268772,5.667724,11.480502,3.926491
1403638170.494268894,5.772036,11.518980,3.929199
1403638170.543268919,5.838560,11.566426,3.934448
1403638170.645268917,5.940800,11.594549,3.927947
1403638170.696268797,5.992140,11.605772,3.923033
1403638170.745268822,6.053724,11.642273,3.924542
1403638170.894268751,6.199772,11.657159,3.920045
1403638170.942268848,6.247309,11.660005,3.922879
1403638170.993268728,6.307593,11.679939,3.931994
1403638171.294268847,6.609186,11.646541,3.959942
1403638171.392268896,6.704365,11.616801,3.959327
1403638171.442268848,6.756187,11.604399,3.959277
1403638171.495268822,6.804979,11.583317,3.957449
1403638171.594268799,6.896471,11.537119,3.953068
1403638171.644268751,6.942604,11.508895,3.949940
1403638171.695268869,6.989047,11.479072,3.946654
1403638171.743268728,7.031059,11.449353,3.943200
1403638171.792268753,7.075512,11.415596,3.939297
1403638171.843268871,7.114572,11.372179,3.933407
1403638171.893268824,7.158490,11.332423,3.928467
1403638171.993268728,7.243084,11.248157,3.918071
1403638172.045268774,7.285288,11.200078,3.913316
1403638172.095268726,7.317082,11.134540,3.906895
1403638172.143268824,7.352646,11.082217,3.905111
1403638172.496268749,7.574866,10.585194,3.913670
1403638172.546268940,7.599896,10.500484,3.909425
1403638172.597268820,7.626839,10.416920,3.903027
1403638172.642268896,7.650306,10.340875,3.895025
1403638172.693268776,7.679770,10.259212,3.884717
1403638172.742268801,7.706502,10.178343,3.872189
1403638172.794268847,7.734549,10.092861,3.856565
1403638174.145268917,7.881765,6.690726,2.886348
1403638174.197268724,7.894968,6.563452,2.841674
1403638174.394268751,7.858104,6.016107,2.675488
1403638174.443268776,7.860476,5.890221,2.637830
1403638174.543268919,7.873589,5.642304,2.558471
1403638174.594268799,7.825110,5.473154,2.507164
1403638174.645268917,7.832350,5.352100,2.463977
1403638174.697268724,7.840072,5.224776,2.418589
1403638174.743268728,7.841011,5.109764,2.378913
1403638174.793268919,7.791225,4.948643,2.329812
1403638174.895268917,7.804856,4.704967,2.250814
1403638174.944268703,7.809141,4.585865,2.213905
1403638174.997268915,7.817472,4.464967,2.177797
1403638175.095268726,7.787873,4.204402,2.108294
1403638175.145268917,7.797637,4.094320,2.078778
1403638175.193268776,7.805058,3.985870,2.050588
1403638175.242268801,7.812330,3.874875,2.023257
1403638175.294268847,7.788325,3.743090,1.993466
1403638175.342268705,7.798379,3.638402,1.969514
1403638175.393268824,7.810405,3.531264,1.945890
1403638175.442268848,7.820359,3.425404,1.924340
1403638175.545268774,7.820716,3.203615,1.884662
1403638175.595268726,7.834798,3.106330,1.868573
1403638175.645268917,7.848350,3.009855,1.854729
1403638175.743268728,7.861134,2.819880,1.831768
1403638175.792268753,7.879278,2.730292,1.823361
1403638175.844268799,7.898732,2.642954,1.816377
1403638175.896268845,7.914029,2.555408,1.811059
1403638175.945268869,7.938067,2.476788,1.807714
1403638175.995268822,7.964497,2.397800,1.804484
1403638176.042268753,7.989471,2.328189,1.799764
1403638176.143268824,8.044950,2.189262,1.779165
1403638176.192268848,8.086920,2.127010,1.765642
1403638176.243268728,8.121785,2.065989,1.750649
1403638176.293268919,8.159601,2.007414,1.734796
1403638176.343268871,8.189561,1.953552,1.718879
1403638176.395268917,8.222449,1.898263,1.703744
1403638176.444268703,8.281754,1.855248,1.691972
1403638176.494268894,8.316053,1.807728,1.680747
1403638176.546268940,8.351332,1.763359,1.671314
1403638176.594268799,8.389070,1.725156,1.663934
1403638176.643268824,8.445792,1.692616,1.658363
1403638176.693268776,8.483661,1.656210,1.653970
1403638176.743268728,8.516699,1.622491,1.651091
1403638176.794268847,8.550392,1.589636,1.649314
1403638176.844268799,8.580360,1.559454,1.648576
1403638176.896268845,8.629783,1.533114,1.649820
1403638176.946268797,8.659873,1.506089,1.652557
1403638177.046268940,8.776699,1.468307,1.664247
1403638177.194268703,8.831094,1.405399,1.687467
1403638177.293268919,8.873402,1.373097,1.697738
1403638177.342268705,8.898604,1.360255,1.699964
1403638177.393268824,8.920719,1.347847,1.700224
1403638177.445268869,8.945568,1.337585,1.698296
1403638177.497268915,8.988033,1.331328,1.695042
1403638177.642268896,9.054307,1.316229,1.677102
1403638177.693268776,9.091839,1.316347,1.668994
1403638177.742268801,9.109415,1.314755,1.659772
1403638177.793268919,9.128879,1.314173,1.649106
1403638177.842268705,9.148165,1.314780,1.637964
1403638177.896268845,9.166365,1.316017,1.624645
1403638177.946268797,9.203270,1.320525,1.611417
1403638177.996268749,9.221367,1.322306,1.596619
1403638178.042268753,9.240449,1.324052,1.582600
1403638178.093268871,9.258622,1.325035,1.566521
1403638178.142268896,9.277809,1.325737,1.551885
1403638178.194268703,9.314898,1.328197,1.538694
1403638178.243268728,9.334240,1.327423,1.527446
1403638178.295268774,9.351728,1.325343,1.518351
1403638178.344268799,9.369382,1.321993,1.511741
1403638178.446268797,9.419145,1.312815,1.504581
1403638178.497268915,9.435401,1.304808,1.504480
1403638178.543268919,9.450623,1.296889,1.506434
1403638178.593268871,9.466114,1.286903,1.510077
1403638178.644268751,9.504490,1.279189,1.513726
1403638178.745268822,9.522235,1.251887,1.519980
1403638178.796268940,9.535299,1.236776,1.521145
1403638178.894268751,9.558554,1.204740,1.519676
1403638178.942268848,9.569897,1.186591,1.517195
1403638179.043268919,9.599900,1.147099,1.509683
1403638179.094268799,9.610638,1.124457,1.504153
1403638179.146268845,9.629302,1.102371,1.497958
1403638179.195268869,9.641128,1.077861,1.490961
1403638179.242268801,9.652690,1.055097,1.483495
1403638179.294268847,9.664587,1.028532,1.474151
1403638179.342268705,9.677262,1.003285,1.464142
1403638179.392268896,9.700026,0.976774,1.452623
1403638179.443268776,9.714717,0.949565,1.440195
1403638179.495268822,9.730478,0.920472,1.426058
1403638179.543268919,9.745880,0.894137,1.412952
1403638179.643268824,9.793649,0.838870,1.383722
1403638179.694268703,9.811007,0.809104,1.367999
1403638179.743268728,9.829147,0.780575,1.352317
1403638179.792268753,9.847217,0.751210,1.335539
1403638179.843268871,9.866177,0.721724,1.318826
1403638179.893268824,9.902040,0.692678,1.302652
1403638179.942268848,9.921793,0.663634,1.289089
1403638179.994268894,9.940629,0.632110,1.277104
1403638180.042268753,9.960273,0.602953,1.268138
1403638180.095268726,9.997007,0.571344,1.259823
1403638180.143268824,10.015582,0.541314,1.254632
1403638180.243268728,10.054702,0.477235,1.247011
1403638180.293268919,10.075184,0.443834,1.244127
1403638180.344268799,10.112502,0.412006,1.241165
1403638180.394268751,10.132807,0.377655,1.238998
1403638180.493268728,10.172025,0.308786,1.233439
1403638180.543268919,10.212900,0.274393,1.228133
1403638180.592268705,10.233658,0.238052,1.221954
1403638180.693268776,10.276664,0.164538,1.205372
1403638180.743268728,10.297916,0.127964,1.195789
1403638180.793268919,10.343006,0.089890,1.184629
1403638180.895268917,10.390818,0.012344,1.165616
1403638180.946268797,10.414587,-0.025958,1.158874
1403638181.042268753,10.493911,-0.101296,1.150904
1403638181.093268871,10.522433,-0.141104,1.149780
1403638181.143268824,10.549866,-0.179405,1.149681
1403638181.193268776,10.579103,-0.219218,1.148643
1403638181.293268919,10.671975,-0.299666,1.141275
1403638181.342268705,10.703640,-0.339575,1.136085
1403638181.394268751,10.736051,-0.381174,1.129356
1403638181.442268848,10.769340,-0.421577,1.122213
1403638181.542268753,10.870075,-0.508034,1.102219
1403638181.593268871,10.901563,-0.552462,1.091083
1403638181.646268845,10.932709,-0.598973,1.078646
1403638181.742268801,11.030508,-0.690274,1.050788
1403638181.794268847,11.062926,-0.738082,1.036333
1403638181.842268705,11.093236,-0.785191,1.023076
1403638181.894268751,11.122171,-0.835581,1.011399
1403638181.942268848,11.151105,-0.884718,1.002317
1403638181.993268728,11.204668,-0.937802,0.994269
1403638182.043268919,11.228196,-0.989095,0.989899
1403638182.093268871,11.249585,-1.040652,0.987953
1403638182.146268845,11.270587,-1.094960,0.988156
1403638182.196268797,11.314473,-1.149797,0.989122
1403638182.545268774,11.467239,-1.528761,1.030530
1403638182.595268726,11.487974,-1.585543,1.034424
1403638182.646268845,11.505269,-1.643686,1.039264
1403638182.746268749,11.568022,-1.763523,1.052753
1403638182.796268940,11.588388,-1.824236,1.063375
1403638182.843268871,11.608311,-1.879736,1.074430
1403638182.894268751,11.658548,-1.947167,1.087811
1403638182.993268728,11.703097,-2.071995,1.118618
1403638183.043268919,11.724879,-2.134431,1.133172
1403638183.096268892,11.746954,-2.198940,1.146554
1403638183.142268896,11.806923,-2.265511,1.156411
1403638183.193268776,11.831106,-2.331197,1.165739
1403638183.294268847,11.882530,-2.457807,1.182064
1403638183.342268705,11.906928,-2.517780,1.187730
1403638183.393268824,11.969596,-2.588755,1.191665
1403638183.495268822,12.021643,-2.715555,1.198430
1403638183.544268847,12.047846,-2.776285,1.200238
1403638183.595268726,12.113182,-2.848585,1.200367
1403638183.742268801,12.199910,-3.025940,1.196870
1403638183.943268776,12.368449,-3.273577,1.184101
1403638183.993268728,12.401585,-3.331772,1.183963
1403638184.094268799,12.515102,-3.455956,1.188978
1403638184.143268824,12.550133,-3.509746,1.194926
1403638184.392268896,12.785818,-3.783436,1.247845
1403638184.444268703,12.820563,-3.832214,1.258679
1403638184.495268822,12.904126,-3.895254,1.267162
1403638184.592268705,12.985705,-3.988572,1.279618
1403638184.643268824,13.026859,-4.035243,1.284318
1403638184.693268776,13.069095,-4.081506,1.288363
1403638184.793268919,13.202787,-4.186754,1.295053
1403638184.844268799,13.244496,-4.230669,1.298908
1403638184.895268917,13.285515,-4.273282,1.303317
1403638184.994268894,13.426687,-4.373335,1.311018
1403638185.042268753,13.469469,-4.413267,1.315713
1403638185.095268726,13.513126,-4.453605,1.320703
1403638185.144268751,13.556363,-4.491898,1.325832
1403638185.197268724,13.652628,-4.548096,1.331306
1403638185.297268867,13.740068,-4.621276,1.343622
1403638185.394268751,13.832759,-4.691041,1.356699
1403638185.442268848,13.928770,-4.741279,1.363256
1403638185.544268847,14.022812,-4.806648,1.376705
1403638185.597268820,14.069267,-4.837817,1.383708
1403638185.693268776,14.215233,-4.911778,1.396570
1403638185.742268801,14.265227,-4.938695,1.403127
1403638185.794268847,14.311948,-4.962828,1.410644
1403638185.844268799,14.360076,-4.985935,1.418005
1403638185.897268772,14.462477,-5.026494,1.425275
1403638185.942268848,14.510677,-5.046309,1.432432
1403638186.042268753,14.608701,-5.084300,1.448452
1403638186.095268726,14.707389,-5.120261,1.456034
1403638186.142268896,14.753476,-5.136964,1.462384
1403638186.194268703,14.799573,-5.153628,1.467787
1403638186.245268822,14.845896,-5.169629,1.471863
1403638186.296268940,14.941334,-5.202698,1.474368
1403638186.342268705,14.986656,-5.218517,1.475670
1403638186.394268751,15.031800,-5.234838,1.476097
1403638186.443268776,15.078744,-5.252075,1.476325
1403638186.494268894,15.125491,-5.269881,1.477723
1403638186.543268919,15.172295,-5.287527,1.480554
1403638186.595268726,15.261575,-5.320037,1.485708
1403638186.697268724,15.356080,-5.355792,1.501457
1403638186.743268728,15.403066,-5.372895,1.510348
1403638186.793268919,15.494572,-5.405051,1.520085
1403638186.843268871,15.541731,-5.421635,1.527503
1403638186.895268917,15.589166,-5.437421,1.534384
1403638186.994268894,15.683917,-5.466320,1.542226
1403638187.097268820,15.833124,-5.509153,1.545518
1403638187.142268896,15.882913,-5.521253,1.545420
1403638187.242268801,15.984052,-5.540929,1.546538
1403638187.294268847,16.078609,-5.564282,1.549748
1403638187.342268705,16.127201,-5.570589,1.554606
1403638187.394268751,16.176350,-5.575234,1.561710
1403638187.742268801,16.585524,-5.612999,1.655976
1403638187.794268847,16.630010,-5.612032,1.673798
1403638187.843268871,16.678266,-5.612303,1.691777
1403638187.893268824,16.756928,-5.622471,1.709592
1403638187.945268869,16.799688,-5.620171,1.724999
1403638187.996268749,16.839753,-5.616441,1.739031
1403638188.044268847,16.880679,-5.613300,1.751143
1403638188.095268726,16.919921,-5.608897,1.761480
1403638188.143268824,16.991678,-5.614406,1.771839
1403638188.192268848,17.029523,-5.607809,1.780323
1403638188.293268919,17.104376,-5.590652,1.794961
1403638188.342268705,17.140356,-5.580069,1.799834
1403638188.394268751,17.203462,-5.576540,1.804640
1403638188.495268822,17.270730,-5.546959,1.808955
1403638188.546268940,17.301197,-5.530549,1.808835
1403638188.592268705,17.351322,-5.521542,1.808190
1403638188.643268824,17.378399,-5.502466,1.806168
1403638188.743268728,17.425047,-5.461222,1.800402
1403638188.794268847,17.446630,-5.439341,1.796149
1403638188.843268871,17.470834,-5.418902,1.793618
1403638188.895268917,17.483926,-5.393541,1.792865
1403638188.996268749,17.501756,-5.345358,1.798706
1403638189.043268919,17.502296,-5.319226,1.804629
1403638189.093268871,17.503851,-5.292924,1.813005
1403638189.142268896,17.503052,-5.267311,1.822318
1403638189.242268801,17.495390,-5.214485,1.849048
1403638189.294268847,17.473255,-5.182569,1.864735
1403638189.346268892,17.462325,-5.154921,1.880444
1403638189.442268848,17.437532,-5.102433,1.907158
1403638189.493268728,17.424297,-5.075422,1.919010
1403638189.542268753,17.387647,-5.043004,1.928774
1403638189.594268799,17.372462,-5.015491,1.938298
1403638189.694268703,17.337719,-4.960945,1.956211
1403638189.746268749,17.296916,-4.928014,1.966342
1403638189.798268795,17.278063,-4.901648,1.979106
1403638189.844268799,17.259764,-4.876857,1.992113
1403638189.897268772,17.241761,-4.850627,2.007719
1403638189.942268848,17.201955,-4.820808,2.020431
1403638189.994268894,17.185736,-4.795631,2.033664
1403638190.042268753,17.170321,-4.771386,2.045035
1403638190.093268871,17.156242,-4.746120,2.055024
1403638190.144268751,17.125800,-4.716303,2.063253
1403638190.195268869,17.113724,-4.691472,2.069977
1403638190.246268749,17.102479,-4.667452,2.075379
1403638190.297268867,17.092383,-4.643143,2.079046
1403638190.342268705,17.081778,-4.620866,2.080719
1403638190.395268917,17.059271,-4.592889,2.080815
1403638190.443268776,17.051006,-4.569769,2.079973
1403638190.495268822,17.043341,-4.544535,2.077349
1403638190.544268847,17.035490,-4.520007,2.073822
1403638190.743268728,16.992303,-4.411784,2.049120
1403638190.794268847,16.964120,-4.378043,2.040157
1403638190.843268871,16.952327,-4.348618,2.031789
1403638190.943268776,16.927575,-4.285688,2.015378
1403638190.994268894,16.915527,-4.252409,2.009017
1403638191.143268824,16.845903,-4.143619,2.001465
1403638191.193268776,16.830002,-4.107392,2.003346
1403638191.294268847,16.771291,-4.030052,2.011264
1403638191.694268703,16.570141,-3.729898,2.097877
1403638191.743268728,16.552092,-3.694495,2.107423
1403638191.792268753,16.534284,-3.658005,2.115284
1403638191.844268799,16.516658,-3.620621,2.121745
1403638191.896268845,16.473920,-3.576375,2.125840
1403638191.943268776,16.456975,-3.540565,2.128816
1403638191.992268801,16.441566,-3.502211,2.130931
1403638192.043268919,16.425283,-3.463168,2.131111
1403638192.094268799,16.409194,-3.423025,2.130285
1403638192.143268824,16.371475,-3.378687,2.127828
1403638192.192268848,16.358441,-3.337795,2.127094
1403638192.244268894,16.345716,-3.294652,2.127934
1403638192.294268847,16.331676,-3.252172,2.130455
1403638192.343268871,16.317662,-3.208753,2.134676
1403638192.392268896,16.287030,-3.160827,2.140494
1403638192.695268869,16.185362,-2.873243,2.222011
1403638192.792268753,16.158184,-2.780059,2.261290
1403638192.842268705,16.145041,-2.732239,2.282033
1403638192.895268917,16.130925,-2.683183,2.302979
1403638192.942268848,16.093474,-2.634270,2.320280
1403638193.045268774,16.061311,-2.539649,2.353858
1403638193.095268726,16.042352,-2.493732,2.369073
1403638193.143268824,15.991102,-2.447764,2.379750
1403638193.194268703,15.968555,-2.404579,2.393080
1403638193.295268774,15.918372,-2.323311,2.419127
1403638193.342268705,15.890480,-2.286485,2.433556
1403638193.444268703,15.793120,-2.208843,2.469120
1403638193.497268915,15.755999,-2.174725,2.491660
1403638193.542268753,15.720032,-2.146474,2.513821
1403638193.642268896,15.596811,-2.083489,2.563515
1403638193.742268801,15.510907,-2.032110,2.616594
1403638193.794268847,15.464829,-2.006991,2.641718
1403638193.844268799,15.373158,-1.977382,2.661335
1403638193.945268869,15.281835,-1.930725,2.703384
1403638193.997268915,15.233660,-1.908253,2.721782
1403638194.042268753,15.128137,-1.880615,2.731616
1403638194.194268703,14.981829,-1.817715,2.772510
1403638194.242268801,14.931810,-1.797949,2.782494
1403638194.294268847,14.831454,-1.771563,2.787264
1403638194.345268726,14.778612,-1.751490,2.794663
1403638194.445268869,14.680073,-1.714255,2.804098
1403638194.542268753,14.525216,-1.672771,2.803909
1403638194.594268799,14.472499,-1.654649,2.806399
1403638194.694268703,14.370402,-1.621206,2.815197
1403638194.795268774,14.215979,-1.583204,2.826490
1403638194.846268892,14.161217,-1.567193,2.836723
1403638194.897268772,14.058786,-1.546121,2.843773
1403638194.943268776,14.010832,-1.532045,2.854061
1403638194.994268894,13.960961,-1.516838,2.864334
1403638195.043268919,13.912212,-1.502219,2.872596
1403638195.094268799,13.863614,-1.487075,2.879709
1403638195.144268751,13.769717,-1.466989,2.880031
1403638195.194268703,13.725451,-1.451819,2.883986
1403638195.245268822,13.682334,-1.436911,2.886174
1403638195.297268867,13.638479,-1.421012,2.886593
1403638195.342268705,13.595724,-1.406188,2.884936
1403638195.393268824,13.512641,-1.385490,2.878324
1403638195.442268848,13.474230,-1.369610,2.874571
1403638195.494268894,13.438063,-1.352508,2.869730
1403638195.542268753,13.404928,-1.335900,2.864257
1403638195.895268917,13.156809,-1.204800,2.795604
1403638195.943268776,13.104456,-1.183837,2.783062
1403638195.993268728,13.080724,-1.164979,2.774833
1403638196.094268799,13.037749,-1.126468,2.764053
1403638196.145268917,13.019401,-1.107435,2.762115
1403638196.195268869,12.982050,-1.086317,2.760175
1403638196.294268847,12.951413,-1.048544,2.765096
1403638196.594268799,12.863345,-0.927590,2.811185
1403638196.643268824,12.854027,-0.907834,2.817555
1403638196.696268797,12.846893,-0.886858,2.822775
1403638196.747268915,12.839843,-0.866943,2.826155
1403638196.792268753,12.826903,-0.847847,2.827223
1403638196.843268871,12.822144,-0.827458,2.827667
1403638196.894268751,12.818538,-0.806927,2.826486
1403638196.943268776,12.816017,-0.787200,2.823765
1403638196.994268894,12.811677,-0.766668,2.819323
1403638197.044268847,12.811411,-0.746422,2.813951
1403638197.194268703,12.816577,-0.686422,2.796168
1403638197.242268801,12.819006,-0.666769,2.792347
1403638197.295268774,12.823251,-0.646428,2.790519
1403638197.343268871,12.828254,-0.626969,2.790404
1403638197.394268751,12.834109,-0.606504,2.791991
1403638197.445268869,12.846708,-0.586664,2.795924
1403638197.545268774,12.859480,-0.545112,2.807092
1403638197.946268797,12.916722,-0.363893,2.916264
1403638197.995268822,12.919560,-0.338002,2.933408
1403638198.042268753,12.922620,-0.314205,2.947460
1403638198.096268892,12.927632,-0.286836,2.962244
1403638198.146268845,12.927981,-0.263555,2.972410
1403638198.198268890,12.928484,-0.237790,2.981186
1403638198.246268749,12.928373,-0.212831,2.985945
1403638198.297268867,12.926707,-0.186819,2.986419
1403638198.346268892,12.925475,-0.161613,2.982580
1403638198.998268843,12.821131,0.179008,2.750644
1403638199.047268867,12.791242,0.211933,2.732457
1403638199.098268747,12.774948,0.248935,2.717280
1403638199.148268938,12.758211,0.287937,2.705023
1403638199.200268745,12.720134,0.330860,2.692851
1403638200.447268724,11.636991,2.042891,2.955137
1403638200.899268866,11.058560,2.813069,3.134484
1403638200.998268843,10.892455,2.989680,3.184483
1403638201.698268890,9.737877,4.326455,3.385218
1403638202.300268888,8.637721,5.444695,3.289753
1403638202.346268892,8.551064,5.533498,3.283107
1403638202.400268793,8.459408,5.632290,3.277743
1403638202.448268890,8.372816,5.721968,3.273752
1403638202.498268843,8.284750,5.812516,3.271093
1403638202.546268940,8.181950,5.890313,3.266138
1403638202.599268913,8.092264,5.984076,3.265705
1403638202.646268845,8.008593,6.069101,3.264468
1403638202.697268724,7.919082,6.159770,3.261828
1403638202.747268915,7.832774,6.247655,3.257300
1403638202.801268816,7.733288,6.329716,3.248147
1403638202.849268913,7.653065,6.414217,3.240966
1403638203.249268770,6.999601,7.059497,3.130517
1403638203.298268795,6.924169,7.133435,3.118390
1403638203.347268820,6.848779,7.208177,3.107982
1403638203.498268843,6.620990,7.430658,3.086795
1403638203.548268795,6.548647,7.503249,3.083527
1403638203.599268913,6.470804,7.576541,3.080025
1403638203.746268749,6.255187,7.775877,3.062883
1403638203.796268940,6.183972,7.845727,3.055374
1403638203.897268772,6.038941,7.973446,3.040711
1403638203.946268797,5.969251,8.034250,3.035834
1403638203.998268843,5.893167,8.097163,3.032231
1403638204.097268820,5.758242,8.217158,3.032161
1403638204.146268845,5.689696,8.271708,3.034472
1403638205.498268843,4.275064,9.406312,3.175551
1403638205.598268747,4.193964,9.470193,3.177030
1403638205.647268772,4.152703,9.501003,3.180560
1403638205.750268936,4.068922,9.571020,3.194729
1403638206.499268770,3.202514,9.956671,3.487531
1403638206.547268867,3.130005,9.973951,3.510905
1403638206.648268938,2.980865,10.002710,3.551914
1403638206.747268915,2.833702,10.028825,3.586032
1403638206.798268795,2.755071,10.033201,3.598997
1403638206.898268938,2.606783,10.050728,3.623554
1403638206.949268818,2.531051,10.057511,3.633145
1403638206.998268843,2.456840,10.063669,3.641237
1403638207.100268841,2.303964,10.061201,3.650143
1403638207.149268866,2.232893,10.062000,3.652781
1403638207.201268911,2.158143,10.062321,3.654201
1403638207.300268888,2.013201,10.041488,3.648274
1403638207.347268820,1.946639,10.036648,3.644629
1403638207.746268749,1.403703,9.880300,3.556475
1403638207.797268867,1.340471,9.859770,3.548757
1403638207.846268892,1.280318,9.837983,3.543418
1403638207.896268845,1.219202,9.811643,3.539177
1403638207.948268890,1.159254,9.785339,3.537426
1403638208.000268936,1.096000,9.730094,3.531751
1403638208.146268845,0.934422,9.635323,3.540284
1403638208.196268797,0.880407,9.607946,3.548149
1403638208.298268795,0.774435,9.516578,3.557451
1403638208.346268892,0.726504,9.485223,3.563320
1403638208.398268938,0.677427,9.454954,3.568221
1403638208.448268890,0.626980,9.388775,3.563066
1403638208.546268940,0.537625,9.324797,3.562049
1403638208.596268892,0.493690,9.293920,3.559620
1403638208.646268845,0.450215,9.261144,3.555529
1403638208.699268818,0.405062,9.194118,3.543546
1403638208.748268843,0.364273,9.162733,3.540216
1403638208.800268888,0.324244,9.130824,3.538341
1403638208.847268820,0.287355,9.098408,3.537536
1403638208.897268772,0.248507,9.033157,3.531869
1403638208.946268797,0.212173,9.000711,3.534355
1403638208.996268749,0.176198,8.968673,3.538862
1403638209.096268892,0.107486,8.901720,3.549272
1403638209.146268845,0.073923,8.839087,3.546422
