timestamp_s,x,y,z
1403636894.582881212,4.596500,-1.725670,0.683747
1403636894.632881403,4.596484,-1.725676,0.683666
1403636894.733881235,4.596491,-1.725665,0.683685
1403636894.782881260,4.596503,-1.725635,0.683688
1403636894.831881285,4.596501,-1.725644,0.683694
1403636894.879881382,4.596495,-1.725653,0.683679
1403636894.931881189,4.596491,-1.725653,0.683660
1403636894.979881287,4.596498,-1.725649,0.683691
1403636895.031881332,4.596477,-1.725685,0.683648
1403636895.081881285,4.595569,-1.725296,0.683810
1403636895.182881355,4.596493,-1.725656,0.683675
1403636895.232881308,4.595556,-1.725349,0.683846
1403636895.280881405,4.596458,-1.725715,0.683601
1403636895.332881212,4.595600,-1.725264,0.683918
1403636895.380881310,4.596485,-1.725678,0.683681
1403636895.483881235,4.596487,-1.725668,0.683668
1403636895.530881405,4.596496,-1.725654,0.683692
1403636895.582881212,4.596521,-1.725613,0.683744
1403636895.630881310,4.595543,-1.725377,0.683835
1403636895.731881380,4.596491,-1.725694,0.683745
1403636895.779881239,4.596504,-1.725643,0.683714
1403636895.830881357,4.596499,-1.725665,0.683731
1403636895.879881382,4.596471,-1.725721,0.683691
1403636895.931881189,4.596497,-1.725673,0.683738
1403636895.980881214,4.595566,-1.725369,0.683946
1403636896.032881260,4.596506,-1.725665,0.683768
1403636896.079881191,4.595560,-1.725375,0.683925
1403636896.184881210,4.595583,-1.725335,0.683972
1403636896.235881329,4.595586,-1.725301,0.683918
1403636896.284881353,4.595577,-1.725298,0.683859
1403636896.332881212,4.595607,-1.725206,0.683835
1403636896.382881403,4.594718,-1.724797,0.684062
1403636896.482881308,4.595608,-1.725230,0.683889
1403636896.534881353,4.595610,-1.725246,0.683934
1403636896.580881357,4.595619,-1.725239,0.683973
1403636896.633881330,4.595612,-1.725259,0.683976
1403636896.679881334,4.595598,-1.725286,0.683950
1403636896.732881308,4.595615,-1.725268,0.684009
1403636896.779881239,4.595619,-1.725250,0.683996
1403636896.831881285,4.595610,-1.725280,0.684006
1403636896.930881262,4.595640,-1.725184,0.683975
1403636896.981881380,4.595648,-1.725208,0.684068
1403636897.031881332,4.595656,-1.725174,0.684044
1403636897.080881357,4.595660,-1.725157,0.684025
1403636897.131881237,4.595656,-1.725185,0.684067
1403636897.181881189,4.595696,-1.725142,0.684202
1403636897.280881405,4.596834,-1.725090,0.684400
1403636897.332881212,4.596952,-1.724813,0.684477
1403636897.383881330,4.597208,-1.724156,0.684531
1403636897.434881210,4.599507,-1.723601,0.684117
1403636897.481881380,4.602092,-1.722386,0.683916
1403636897.534881353,4.605110,-1.720225,0.684177
1403636897.633881330,4.613826,-1.714661,0.685036
1403636897.732881308,4.624217,-1.707862,0.686770
1403636897.782881260,4.633994,-1.705524,0.688332
1403636897.832881212,4.640368,-1.701728,0.692116
1403636897.883881330,4.646212,-1.697278,0.697759
1403636897.934881210,4.653317,-1.693031,0.705007
1403636897.982881308,4.658580,-1.688411,0.713427
1403636898.031881332,4.663917,-1.684127,0.723174
1403636898.083881378,4.669352,-1.680095,0.734246
1403636898.132881403,4.673698,-1.676031,0.745375
1403636898.232881308,4.677991,-1.668029,0.761064
1403636898.279881239,4.679790,-1.665113,0.765894
1403636898.332881212,4.679793,-1.661719,0.771923
1403636898.380881310,4.679431,-1.659220,0.777706
1403636898.432881355,4.679191,-1.656940,0.784840
1403636898.480881214,4.674125,-1.653598,0.793078
1403636898.529881239,4.672817,-1.651991,0.801977
1403636898.579881191,4.670575,-1.650327,0.811774
1403636898.680881262,4.663978,-1.647471,0.833122
1403636898.731881380,4.660422,-1.646682,0.843805
1403636898.780881405,4.656679,-1.646200,0.854073
1403636898.832881212,4.646191,-1.643859,0.865112
1403636898.880881310,4.641105,-1.643656,0.874386
1403636898.980881214,4.629586,-1.643428,0.891680
1403636899.032881260,4.623104,-1.643630,0.899900
1403636899.084881306,4.615589,-1.643423,0.907381
1403636899.132881403,4.608021,-1.643006,0.913932
1403636899.232881308,4.583456,-1.638304,0.926281
1403636899.279881239,4.574003,-1.636524,0.931125
1403636899.331881285,4.564533,-1.634824,0.936080
1403636899.380881310,4.555283,-1.632377,0.940687
1403636899.431881189,4.546253,-1.629239,0.945084
1403636899.479881287,4.537254,-1.625813,0.948909
1403636899.533881187,4.528250,-1.622457,0.952912
1403636899.631881237,4.502651,-1.610163,0.961227
1403636899.734881401,4.488459,-1.598289,0.967968
1403636899.781881332,4.481785,-1.591116,0.971234
1403636899.830881357,4.475354,-1.583231,0.974478
1403636899.880881310,4.469123,-1.574745,0.977685
1403636899.980881214,4.448732,-1.552799,0.983676
1403636900.032881260,4.442041,-1.541890,0.985079
1403636900.082881212,4.436401,-1.530705,0.985684
1403636900.131881237,4.430691,-1.519417,0.985527
1403636900.183881283,4.416596,-1.504691,0.985609
1403636900.233881235,4.412150,-1.492510,0.984913
1403636900.279881239,4.406641,-1.480685,0.985422
1403636900.333881378,4.401689,-1.468027,0.988513
1403636900.382881403,4.396878,-1.455618,0.993749
1403636900.433881283,4.393302,-1.443537,1.001743
1403636900.482881308,4.388934,-1.431247,1.011829
1403636900.532881260,4.384985,-1.418443,1.024637
1403636900.582881212,4.374288,-1.404007,1.039118
1403636900.633881330,4.371084,-1.391907,1.052289
1403636900.730881214,4.364155,-1.367808,1.075455
1403636900.779881239,4.361346,-1.356075,1.084725
1403636900.834881306,4.357853,-1.342797,1.093274
1403636900.882881403,4.352887,-1.330140,1.099761
1403636900.933881283,4.348821,-1.317414,1.104744
1403636900.982881308,4.335078,-1.301717,1.109102
1403636901.033881187,4.330146,-1.287355,1.111377
1403636901.083881378,4.324030,-1.272900,1.112210
1403636901.183881283,4.310930,-1.241900,1.110285
1403636901.231881380,4.303912,-1.225630,1.108166
1403636901.331881285,4.288551,-1.188670,1.100367
1403636901.380881310,4.268635,-1.165747,1.098353
1403636901.480881214,4.253766,-1.123642,1.096394
1403636901.531881332,4.245509,-1.100348,1.098289
1403636901.581881285,4.237401,-1.076747,1.101988
1403636901.632881403,4.229591,-1.052077,1.107158
1403636901.680881262,4.221454,-1.028201,1.112155
1403636901.731881380,4.200062,-0.999324,1.118385
1403636901.783881187,4.192073,-0.973107,1.121550
1403636901.834881306,4.183842,-0.946667,1.122965
1403636901.883881330,4.177129,-0.921247,1.122428
1403636901.934881210,4.169391,-0.894565,1.120371
1403636901.983881235,4.160194,-0.868714,1.117086
1403636902.034881353,4.152895,-0.842202,1.112187
1403636902.079881191,4.133232,-0.815526,1.107732
1403636902.132881403,4.125634,-0.787756,1.100321
1403636902.232881308,4.111581,-0.735982,1.088627
1403636902.330881357,4.097327,-0.685888,1.083737
1403636902.380881310,4.090292,-0.660316,1.083383
1403636902.479881287,4.068053,-0.607232,1.083663
1403636902.531881332,4.061205,-0.581084,1.078697
1403636902.580881357,4.055635,-0.556062,1.069609
1403636902.630881310,4.048609,-0.530055,1.056818
1403636902.681881189,4.042093,-0.504932,1.042306
1403636902.730881214,4.035312,-0.480142,1.027609
1403636902.780881405,4.020582,-0.453924,1.014568
1403636902.831881285,4.013709,-0.428618,1.001945
1403636902.880881310,4.006825,-0.404829,0.991976
1403636902.982881308,3.992327,-0.355335,0.976588
1403636903.033881187,3.986660,-0.331731,0.971933
1403636903.081881285,3.980075,-0.309364,0.969760
1403636903.133881330,3.965801,-0.285514,0.970709
1403636903.230881214,3.954350,-0.243132,0.977375
1403636903.379881382,3.929774,-0.179743,1.003111
1403636903.480881214,3.921220,-0.139301,1.026673
1403636903.529881239,3.910246,-0.119487,1.039000
1403636903.630881310,3.903199,-0.080136,1.056436
1403636903.681881189,3.898227,-0.060535,1.062752
1403636903.731881380,3.886001,-0.041306,1.068174
1403636903.782881260,3.879417,-0.022644,1.070927
1403636903.830881357,3.873546,-0.003653,1.071838
1403636903.879881382,3.867393,0.014674,1.071028
1403636903.931881189,3.859238,0.031881,1.071013
1403636903.980881214,3.850970,0.051276,1.070933
1403636904.034881353,3.842743,0.071814,1.072297
1403636904.083881378,3.835665,0.089801,1.075406
1403636904.133881330,3.819463,0.111716,1.079740
1403636904.180881262,3.811461,0.131730,1.086029
1403636904.380881310,3.770825,0.219916,1.131784
1403636904.431881189,3.761691,0.244071,1.146521
1403636904.479881287,3.751263,0.267490,1.159869
1403636904.531881332,3.742403,0.293254,1.172458
1403636904.582881212,3.733193,0.319570,1.184128
1403636904.630881310,3.723722,0.344284,1.193572
1403636904.682881355,3.715678,0.372247,1.202157
1403636904.734881401,3.699410,0.398840,1.209928
1403636904.782881260,3.690874,0.425278,1.215954
1403636904.879881382,3.674051,0.478273,1.226425
1403636904.934881210,3.664791,0.505099,1.231905
1403636904.979881287,3.657841,0.528567,1.237594
1403636905.030881405,3.648220,0.559887,1.239177
1403636905.080881357,3.638978,0.587274,1.241187
1403636905.134881258,3.626231,0.615496,1.241945
1403636905.233881235,3.608695,0.667814,1.240397
1403636905.331881285,3.591991,0.717743,1.241099
1403636905.383881330,3.582879,0.743224,1.243450
1403636905.434881210,3.572862,0.767685,1.247248
1403636905.535881281,3.550137,0.813602,1.259014
1403636905.634881258,3.529718,0.857002,1.276505
1403636905.731881380,3.507789,0.895718,1.295136
1403636905.781881332,3.497041,0.914951,1.302633
1403636905.832881212,3.486035,0.934242,1.308347
1403636905.881881237,3.467401,0.950175,1.312187
1403636905.980881214,3.442205,0.984689,1.313432
1403636906.034881353,3.427733,1.001868,1.311175
1403636906.080881357,3.414917,1.016450,1.308271
1403636906.131881237,3.400402,1.032439,1.303079
1403636906.181881189,3.385008,1.047319,1.297014
1403636906.280881405,3.343558,1.072900,1.283716
1403636906.330881357,3.327086,1.086867,1.278158
1403636906.431881189,3.292388,1.113974,1.273132
1403636906.480881214,3.275384,1.126634,1.273440
1403636906.531881332,3.245032,1.135243,1.276523
1403636906.580881357,3.226820,1.148399,1.280095
1403636906.631881237,3.208282,1.162328,1.284603
1403636906.679881334,3.189876,1.175663,1.289635
1403636906.729881287,3.171110,1.189537,1.294043
1403636906.781881332,3.151972,1.203786,1.296841
1403636906.833881378,3.132663,1.217899,1.298179
1403636906.881881237,3.103966,1.228052,1.298731
1403636906.981881380,3.066999,1.257426,1.294279
1403636907.032881260,3.048288,1.273182,1.290406
1403636907.084881306,3.029652,1.288472,1.287104
1403636907.133881330,3.011771,1.304416,1.285227
1403636907.179881334,2.993786,1.318027,1.285051
1403636907.231881380,2.964905,1.329065,1.287101
1403636907.280881405,2.945434,1.343244,1.289029
1403636907.329881191,2.925721,1.357518,1.290285
1403636907.431881189,2.885129,1.386647,1.287040
1403636907.479881287,2.864874,1.400429,1.284241
1403636907.531881332,2.831400,1.408975,1.281609
1403636907.634881258,2.785906,1.438632,1.280140
1403636907.733881235,2.736644,1.473045,1.287973
1403636907.782881260,2.713955,1.485963,1.291739
1403636907.832881212,2.689014,1.503126,1.299528
1403636907.881881237,2.662603,1.520547,1.309038
1403636907.982881308,2.597499,1.553130,1.331075
1403636908.032881260,2.569121,1.573743,1.338676
1403636908.083881378,2.541155,1.594495,1.342153
1403636908.131881237,2.514114,1.614734,1.342827
1403636908.181881189,2.486378,1.637073,1.341725
1403636908.233881235,2.457954,1.659690,1.340116
1403636908.282881260,2.420885,1.676627,1.339997
1403636908.334881306,2.391370,1.699609,1.340995
1403636908.381881237,2.363571,1.721319,1.343360
1403636908.479881287,2.307426,1.765123,1.347825
1403636908.531881332,2.278322,1.788016,1.348352
1403636908.579881191,2.250559,1.809984,1.347188
1403636908.630881310,2.221709,1.832499,1.344580
1403636908.731881380,2.160612,1.871566,1.337211
1403636908.781881332,2.131419,1.892424,1.334032
1403636908.830881357,2.103786,1.914031,1.332369
1403636908.880881310,2.074873,1.935097,1.332691
1403636908.930881262,2.044886,1.955398,1.335249
1403636908.981881380,2.014522,1.977037,1.339763
1403636909.035881281,1.979867,1.995393,1.346773
1403636909.082881212,1.949933,2.015539,1.355267
1403636909.181881189,1.888183,2.057245,1.376512
1403636909.232881308,1.854873,2.079948,1.388229
1403636909.282881260,1.822481,2.102273,1.398126
1403636909.335881233,1.787993,2.124224,1.406483
1403636909.383881330,1.751568,2.143018,1.413099
1403636909.480881214,1.684154,2.187895,1.421994
1403636909.534881353,1.645853,2.213210,1.424813
1403636909.580881357,1.612868,2.234931,1.425908
1403636909.631881237,1.575331,2.259106,1.425855
1403636909.682881355,1.537387,2.282632,1.424237
1403636909.731881380,1.501015,2.306618,1.421409
1403636909.781881332,1.463014,2.330743,1.416717
1403636909.832881212,1.424630,2.356516,1.410633
1403636909.880881310,1.389017,2.379729,1.403690
1403636909.931881189,1.351578,2.405413,1.394890
1403636909.981881380,1.314540,2.428812,1.384851
1403636910.032881260,1.277352,2.452525,1.373420
1403636910.082881212,1.241271,2.474796,1.361008
1403636910.131881237,1.208179,2.500316,1.347049
1403636910.231881380,1.139854,2.541359,1.319390
1403636910.284881353,1.103448,2.561870,1.306208
1403636910.332881212,1.070638,2.581445,1.295557
1403636910.382881403,1.038728,2.599161,1.286990
1403636910.431881189,1.007778,2.619311,1.279689
1403636910.482881308,0.975821,2.635233,1.274605
1403636910.582881212,0.913772,2.665473,1.269941
1403636910.633881330,0.882399,2.680265,1.270129
1403636910.682881355,0.852179,2.694303,1.270932
1403636910.729881287,0.822661,2.707677,1.271175
1403636910.780881405,0.793087,2.724731,1.269802
1403636910.831881285,0.761880,2.738583,1.266901
1403636910.880881310,0.731750,2.751598,1.262449
1403636910.980881214,0.669796,2.776515,1.249473
1403636911.031881332,0.638331,2.789315,1.240920
1403636911.081881285,0.607754,2.801443,1.231798
1403636911.129881382,0.579694,2.820777,1.221851
1403636911.231881380,0.521615,2.844922,1.207193
1403636911.284881353,0.491900,2.857900,1.202648
1403636911.331881285,0.460723,2.869861,1.199216
1403636911.380881310,0.435472,2.881024,1.200226
1403636911.432881355,0.408547,2.893304,1.202329
1403636911.482881308,0.388147,2.909352,1.202884
1403636911.633881330,0.308182,2.972148,1.220468
1403636911.781881332,0.231828,2.993090,1.241889
1403636911.883881330,0.180051,3.006347,1.249541
1403636911.931881189,0.155120,3.018903,1.250922
1403636911.980881214,0.130524,3.029111,1.250987
1403636912.032881260,0.104416,3.040019,1.249240
1403636912.079881191,0.080638,3.062522,1.245565
1403636912.131881237,0.054706,3.073768,1.241180
1403636912.232881308,0.002653,3.097324,1.229311
1403636912.279881239,-0.021269,3.108766,1.223264
1403636912.334881306,-0.048665,3.122014,1.217679
1403636912.379881382,-0.072141,3.136295,1.214035
1403636912.432881355,-0.098846,3.150450,1.211989
1403636912.481881380,-0.124586,3.177568,1.210808
1403636912.531881332,-0.150004,3.190663,1.212138
1403636912.580881357,-0.175655,3.203566,1.213638
1403636912.680881262,-0.226058,3.234566,1.212999
1403636912.733881235,-0.252243,3.247498,1.210348
1403636912.783881187,-0.278214,3.281141,1.204660
1403636912.832881212,-0.303755,3.297552,1.199349
1403636912.931881189,-0.352927,3.331801,1.185884
1403636912.979881287,-0.376391,3.348678,1.177801
1403636913.032881260,-0.402020,3.365981,1.167890
1403636913.082881212,-0.428850,3.406959,1.154970
1403636913.134881258,-0.452660,3.424992,1.143361
1403636913.232881308,-0.497914,3.463809,1.118612
1403636913.282881260,-0.520202,3.485678,1.106917
1403636913.333881378,-0.541856,3.506669,1.096671
1403636913.382881403,-0.562220,3.528008,1.088584
1403636913.433881283,-0.586322,3.570991,1.079651
1403636913.531881332,-0.623686,3.612924,1.073046
1403636913.631881237,-0.659109,3.653683,1.072952
1403636913.732881308,-0.694302,3.699194,1.071168
1403636913.783881187,-0.715476,3.741697,1.065930
1403636913.834881306,-0.732652,3.764519,1.061498
1403636913.880881310,-0.748128,3.786525,1.056336
1403636913.980881214,-0.780569,3.832160,1.045765
1403636914.034881353,-0.796964,3.853037,1.042200
1403636914.082881212,-0.811979,3.875446,1.040738
1403636914.131881237,-0.831181,3.917439,1.038588
1403636914.233881235,-0.862362,3.965870,1.043480
1403636914.281881332,-0.875868,3.986045,1.047565
1403636914.331881285,-0.890241,4.008007,1.051204
1403636914.382881403,-0.904294,4.029842,1.053324
1403636914.430881262,-0.917947,4.050580,1.054253
1403636914.482881308,-0.937160,4.096407,1.051162
1403636914.533881187,-0.950819,4.117907,1.050007
1403636914.630881310,-0.976610,4.161362,1.049077
1403636914.679881334,-0.989274,4.183342,1.050661
1403636914.729881287,-1.001654,4.203554,1.054578
1403636914.779881239,-1.013883,4.224984,1.060122
1403636914.831881285,-1.031063,4.266909,1.065736
1403636914.880881310,-1.042679,4.287723,1.074533
1403636914.980881214,-1.065650,4.328192,1.091322
1403636915.031881332,-1.076835,4.347749,1.097739
1403636915.080881357,-1.087648,4.366160,1.102167
1403636915.129881382,-1.098699,4.385403,1.105202
1403636915.233881235,-1.125691,4.441755,1.105320
1403636915.282881260,-1.136176,4.458671,1.104233
1403636915.330881357,-1.147381,4.477350,1.101835
1403636915.381881237,-1.158659,4.493824,1.098274
1403636915.430881262,-1.170611,4.510015,1.093634
1403636915.481881380,-1.183520,4.526895,1.088060
1403636915.531881332,-1.202240,4.563730,1.079252
1403636915.631881237,-1.229763,4.594631,1.065678
1403636915.730881214,-1.258441,4.626725,1.057966
1403636915.782881260,-1.274224,4.644164,1.056806
1403636915.833881378,-1.290040,4.661775,1.057803
1403636915.883881330,-1.310405,4.695850,1.059186
1403636915.980881214,-1.346410,4.752274,1.068358
1403636916.083881378,-1.371424,4.772044,1.089385
1403636916.132881403,-1.385241,4.789774,1.099156
1403636916.181881189,-1.398915,4.809434,1.106974
1403636916.232881308,-1.418951,4.849972,1.112055
1403636916.283881187,-1.432670,4.870415,1.117462
1403636916.334881306,-1.445909,4.889836,1.121625
1403636916.381881237,-1.458174,4.909512,1.125570
1403636916.432881355,-1.470557,4.929237,1.130820
1403636916.483881235,-1.482916,4.949055,1.137466
1403636916.534881353,-1.494875,4.966999,1.145813
1403636916.579881191,-1.512033,5.004126,1.151867
1403636916.632881403,-1.524063,5.021950,1.159511
1403636916.734881401,-1.547286,5.056429,1.170066
1403636916.831881285,-1.569331,5.088770,1.175223
1403636916.879881382,-1.580897,5.106222,1.176070
1403636916.931881189,-1.591873,5.120616,1.175545
1403636916.981881380,-1.607670,5.150145,1.172749
1403636917.032881260,-1.618655,5.163303,1.169595
1403636917.133881330,-1.640894,5.190297,1.159280
1403636917.183881283,-1.651132,5.201318,1.152488
1403636917.232881308,-1.661564,5.212178,1.144437
1403636917.282881260,-1.671918,5.222975,1.135394
1403636917.333881378,-1.686214,5.246032,1.124410
1403636917.383881330,-1.696011,5.255765,1.113351
1403636917.482881308,-1.715659,5.274797,1.086954
1403636917.579881191,-1.733866,5.291727,1.056746
1403636917.631881237,-1.742994,5.299939,1.039603
1403636917.731881380,-1.763417,5.325154,1.007034
1403636917.783881187,-1.771415,5.331768,0.993064
1403636917.834881306,-1.778979,5.337630,0.981152
1403636917.880881310,-1.786191,5.344891,0.971766
1403636917.934881210,-1.791992,5.349560,0.963684
1403636917.980881214,-1.798311,5.355371,0.958256
1403636918.031881332,-1.806472,5.360632,0.953595
1403636918.081881285,-1.814367,5.371483,0.950961
1403636918.130881310,-1.820310,5.375696,0.949585
1403636918.231881380,-1.830864,5.382177,0.944256
1403636918.280881405,-1.836115,5.385203,0.939505
1403636918.331881285,-1.841465,5.388084,0.933754
1403636918.382881403,-1.846488,5.389038,0.928881
1403636918.430881262,-1.852455,5.392984,0.925283
1403636918.481881380,-1.857678,5.393159,0.923841
1403636918.582881212,-1.870789,5.393209,0.926924
1403636918.633881330,-1.878151,5.392199,0.931507
1403636918.681881189,-1.884409,5.391779,0.938169
1403636918.832881212,-1.918447,5.390287,0.968316
1403636919.031881332,-1.967080,5.382891,1.031608
1403636919.133881330,-1.992196,5.380026,1.069539
1403636919.181881189,-2.003662,5.381477,1.087801
1403636919.233881235,-2.014742,5.382066,1.108085
1403636919.282881260,-2.026675,5.389675,1.127556
1403636919.333881378,-2.036142,5.393930,1.148375
1403636919.380881310,-2.043874,5.398723,1.168761
1403636919.431881189,-2.050846,5.404830,1.189849
1403636919.480881214,-2.055997,5.411434,1.208973
1403636919.529881239,-2.060110,5.418324,1.227325
1403636919.580881357,-2.063499,5.426437,1.244450
1403636919.632881403,-2.068739,5.442287,1.259985
1403636919.732881308,-2.070878,5.459702,1.286427
1403636919.781881332,-2.070636,5.468763,1.297132
1403636919.832881212,-2.069902,5.477938,1.306495
1403636919.883881330,-2.068007,5.487468,1.314018
1403636919.980881214,-2.065313,5.511248,1.323809
1403636920.033881187,-2.061045,5.519343,1.326641
1403636920.083881378,-2.056754,5.527380,1.327652
1403636920.132881403,-2.051556,5.534627,1.327007
1403636920.180881262,-2.045910,5.543049,1.324916
1403636920.231881380,-2.038593,5.550967,1.321557
1403636920.282881260,-2.029291,5.563804,1.316770
1403636920.330881357,-2.023222,5.572188,1.310415
1403636920.380881310,-2.013755,5.578585,1.303990
1403636920.430881262,-2.000292,5.586334,1.296135
1403636920.481881380,-1.990321,5.591680,1.287038
1403636920.531881332,-1.978739,5.598584,1.277059
1403636920.580881357,-1.965028,5.605170,1.268135
1403636920.633881330,-1.950423,5.612078,1.260744
1403636920.683881283,-1.935540,5.618065,1.255594
1403636920.731881380,-1.920003,5.623263,1.252602
1403636920.831881285,-1.887728,5.632092,1.253134
1403636920.881881237,-1.873197,5.634962,1.256117
1403636920.931881189,-1.857655,5.638204,1.260957
1403636921.031881332,-1.826560,5.642661,1.276024
1403636921.131881237,-1.798644,5.648172,1.295833
1403636921.180881262,-1.785403,5.649525,1.304374
1403636921.231881380,-1.772352,5.650738,1.311759
1403636921.281881332,-1.759484,5.650761,1.317673
1403636921.334881306,-1.746716,5.651722,1.322163
1403636921.382881403,-1.734894,5.652305,1.324805
1403636921.433881283,-1.723093,5.652814,1.326013
1403636921.482881308,-1.711397,5.653228,1.325966
1403636921.579881191,-1.688272,5.653790,1.322025
1403636921.630881310,-1.674716,5.651450,1.318549
1403636921.732881308,-1.648642,5.652504,1.307837
1403636921.780881405,-1.635738,5.652899,1.301246
1403636921.831881285,-1.622384,5.653331,1.293080
1403636921.881881237,-1.609428,5.654623,1.284267
1403636921.934881210,-1.595664,5.656057,1.274386
1403636921.982881308,-1.582802,5.656171,1.265007
1403636922.033881187,-1.569818,5.659359,1.254888
1403636922.082881212,-1.557317,5.662359,1.244658
1403636922.182881355,-1.533478,5.668864,1.222641
1403636922.233881235,-1.522101,5.672389,1.211077
1403636922.280881405,-1.511967,5.676667,1.201337
1403636922.334881306,-1.501024,5.682181,1.192048
1403636922.383881330,-1.491491,5.686410,1.185620
1403636922.480881214,-1.473500,5.692800,1.179033
1403636922.530881405,-1.464846,5.697015,1.177509
1403636922.581881285,-1.456827,5.700000,1.175673
1403636922.632881403,-1.449374,5.702750,1.172464
1403636922.680881262,-1.442902,5.705163,1.167959
1403636922.729881287,-1.437878,5.710199,1.161750
1403636922.779881239,-1.432812,5.713104,1.154502
1403636922.831881285,-1.427752,5.714902,1.146311
1403636922.881881237,-1.424243,5.717252,1.136889
1403636922.932881355,-1.420318,5.718660,1.127551
1403636922.979881287,-1.416442,5.721188,1.119986
1403636923.033881187,-1.412725,5.724721,1.112786
1403636923.079881191,-1.409014,5.726372,1.108440
1403636923.180881262,-1.398893,5.729635,1.104803
1403636923.230881214,-1.392817,5.730031,1.104040
1403636923.279881239,-1.386099,5.731546,1.102394
1403636923.330881357,-1.378700,5.733106,1.099174
1403636923.379881382,-1.370282,5.732748,1.094692
1403636923.480881214,-1.353006,5.734883,1.081649
1403636923.530881405,-1.344234,5.736365,1.073761
1403636923.582881212,-1.334985,5.737819,1.064372
1403636923.633881330,-1.325960,5.739138,1.054297
1403636923.731881380,-1.311287,5.746171,1.035597
1403636923.782881260,-1.304854,5.749148,1.028907
1403636923.833881378,-1.299795,5.754042,1.024457
1403636923.881881237,-1.295832,5.757876,1.022710
1403636923.931881189,-1.293125,5.763654,1.023045
1403636923.982881308,-1.291924,5.769220,1.024935
1403636924.032881260,-1.292078,5.775518,1.026933
1403636924.080881357,-1.295606,5.792234,1.027301
1403636924.134881258,-1.298685,5.799790,1.027556
1403636924.233881235,-1.308456,5.817849,1.023753
1403636924.283881187,-1.315284,5.827309,1.019931
1403636924.335881233,-1.323191,5.837449,1.014919
1403636924.380881310,-1.335747,5.861886,1.009057
1403636924.481881380,-1.358543,5.886658,0.998595
1403636924.531881332,-1.371342,5.899949,0.995961
1403636924.579881191,-1.384402,5.913347,0.995460
1403636924.631881237,-1.398679,5.927646,0.997007
1403636924.681881189,-1.412737,5.941097,1.000353
1403636924.734881401,-1.427324,5.955559,1.005250
1403636924.780881405,-1.445692,5.991624,1.008157
1403636924.833881378,-1.459654,6.007142,1.012079
1403636924.882881403,-1.472278,6.023856,1.014227
1403636924.980881214,-1.494723,6.059594,1.013419
1403636925.034881353,-1.504607,6.078586,1.010141
1403636925.081881285,-1.512745,6.097892,1.005456
1403636925.131881237,-1.523636,6.133819,0.997534
1403636925.180881262,-1.529856,6.155366,0.989248
1403636925.231881380,-1.534636,6.176076,0.979135
1403636925.282881260,-1.538637,6.196854,0.967690
1403636925.334881306,-1.541505,6.216765,0.955120
1403636925.382881403,-1.543860,6.236755,0.942235
1403636925.482881308,-1.553007,6.297908,0.911916
1403636925.534881353,-1.555139,6.317632,0.896356
1403636925.579881191,-1.558249,6.338204,0.881670
1403636925.632881403,-1.562051,6.359474,0.865569
1403636925.681881189,-1.572720,6.403913,0.849975
1403636925.732881308,-1.579851,6.427834,0.837927
1403636925.779881239,-1.587824,6.450752,0.828308
1403636925.833881378,-1.598255,6.475315,0.820489
1403636925.883881330,-1.610537,6.500725,0.815295
1403636925.982881308,-1.639654,6.551118,0.811809
1403636926.033881187,-1.656426,6.576068,0.813177
1403636926.133881330,-1.706508,6.676426,0.813611
1403636926.233881235,-1.739985,6.700632,0.820090
1403636926.283881187,-1.761769,6.730162,0.819149
1403636926.334881306,-1.782480,6.754599,0.816693
1403636926.381881237,-1.802709,6.782049,0.812202
1403636926.431881189,-1.831006,6.837032,0.803302
1403636926.533881187,-1.868613,6.883539,0.787353
1403636926.582881212,-1.886000,6.908963,0.776872
1403636926.633881330,-1.901715,6.930609,0.765967
1403636926.681881189,-1.916276,6.953610,0.755219
1403636926.731881380,-1.936208,6.997897,0.742991
1403636926.780881405,-1.947909,7.017790,0.735050
1403636926.831881285,-1.958396,7.037215,0.729376
1403636926.882881403,-1.967829,7.057157,0.725766
1403636926.934881210,-1.976210,7.077625,0.724300
1403636926.980881214,-1.983247,7.097587,0.724325
1403636927.029881239,-1.994572,7.136141,0.723931
1403636927.081881285,-1.999518,7.155906,0.726407
1403636927.131881237,-2.004944,7.179530,0.727206
1403636927.231881380,-2.010721,7.219572,0.726320
1403636927.280881405,-2.012061,7.237718,0.723851
1403636927.334881306,-2.013586,7.257775,0.720243
1403636927.382881403,-2.018880,7.300260,0.711810
1403636927.482881308,-2.018393,7.343627,0.696944
1403636927.580881357,-2.017699,7.388712,0.678556
1403636927.629881382,-2.016709,7.410744,0.668063
1403636927.679881334,-2.022400,7.456664,0.654537
1403636927.729881287,-2.022151,7.480539,0.643947
1403636927.829881191,-2.022944,7.529625,0.628635
1403636927.879881382,-2.025114,7.557656,0.623815
1403636927.929881334,-2.027520,7.584885,0.621641
1403636927.981881380,-2.031148,7.614110,0.621559
1403636928.032881260,-2.043587,7.673945,0.618351
1403636928.083881378,-2.048822,7.704789,0.618020
1403636928.181881189,-2.062959,7.773415,0.613751
1403636928.233881235,-2.070641,7.806373,0.610302
1403636928.281881332,-2.078390,7.839238,0.606191
1403636928.333881378,-2.096807,7.911324,0.596611
1403636928.382881403,-2.105674,7.946761,0.590279
1403636928.481881380,-2.124851,8.022043,0.574042
1403636928.579881191,-2.143694,8.094928,0.554398
